Time (s),Fire Area,Brightness,Centroid X,Centroid Y,Spread Speed
14.981633333333333,30660,221.22413568166994,247,635,-10909.090909090908
15.015,31510,220.67042208822596,293,652,25474.52547452547
15.048366666666666,31485,222.30735270763856,264,641,-749.2507492507492
15.081733333333334,30779,220.89674778257904,473,725,-21158.841158841158
15.1151,30433,222.15769066473894,472,727,-10369.63036963037
15.148466666666668,29149,219.36443788809223,473,728,-38481.51848151848
15.181833333333334,30163,221.79033915724563,473,726,30389.61038961039
15.2152,33713,222.48414558182304,263,642,106393.60639360639
15.248566666666667,30139,222.80759149275025,263,644,-107112.88711288711
15.281933333333333,28711,220.38340705652885,247,637,-42797.20279720279
15.3153,27906,222.79194438472013,256,642,-24125.874125874125
15.348666666666666,27863,222.34353802533826,247,635,-1288.7112887112887
15.382033333333334,27773,222.8642206459511,242,629,-2697.302697302697
15.4154,28509,220.3267740011926,472,735,22057.942057942055
15.448766666666668,27552,222.37877468060395,237,633,-28681.31868131868
15.482133333333334,26787,220.91361481315565,372,709,-22927.072927072924
15.5155,26268,221.88267093040963,372,711,-15554.445554445552
15.548866666666667,26732,220.5934834655095,373,711,13906.093906093905
15.582233333333333,26629,223.18502384618273,372,709,-3086.9130869130868
15.6156,27860,221.8572505384063,371,707,36893.10689310689
15.648966666666666,28272,221.98680673457838,374,712,12347.652347652347
15.682333333333334,26743,219.1775043936731,373,712,-45824.17582417582
15.7157,26251,222.27080873109597,373,711,-14745.254745254744
15.749066666666668,27297,221.47148038245962,373,710,31348.651348651347
15.782433333333334,27457,221.6216629639072,372,708,4795.204795204795
15.8158,25959,219.6258330444162,373,713,-44895.104895104894
15.849166666666667,25909,219.36489250839477,281,656,-1498.5014985014984
15.882533333333333,25956,221.1872399445215,288,650,1408.5914085914085
15.9159,25618,218.70458271527832,292,651,-10129.870129870129
15.949266666666666,25276,220.76582528881153,290,645,-10249.750249750248
15.982633333333334,24273,219.45779260907182,374,721,-30059.940059940058
16.016000000000002,24158,220.56391257554432,375,718,-3446.553446553446
16.049366666666668,24057,218.06334954483103,373,722,-3026.9730269730267
16.082733333333334,23477,218.58333688290668,373,722,-17382.61738261738
16.1161,23769,219.97909041188103,374,722,8751.24875124875
16.149466666666665,23483,218.01699101477664,373,723,-8571.42857142857
16.182833333333335,22255,220.81285104470905,373,724,-36803.1968031968
16.2162,22792,221.20976658476658,376,729,16093.906093906093
16.249566666666666,22855,221.11187923867863,376,729,1888.111888111888
16.282933333333332,22327,218.6781027455547,281,658,-15824.175824175823
16.316300000000002,21893,220.77910747727583,281,657,-13006.993006993005
16.349666666666668,21459,219.64956428538142,284,655,-13006.993006993005
16.383033333333334,21331,221.0137358773616,373,726,-3836.1638361638356
16.4164,21708,218.7781463055095,918,1019,11298.701298701299
16.449766666666665,22193,219.28554048573875,286,654,14535.464535464534
16.483133333333335,22540,221.0901952085182,286,655,10399.600399600398
16.5165,22934,219.76493415889072,290,658,11808.191808191807
16.549866666666667,22678,222.14441308757387,285,662,-7672.327672327671
16.583233333333332,23069,221.2206424205644,285,662,11718.281718281718
16.616600000000002,23234,221.83377808384265,288,666,4945.054945054944
16.649966666666668,24420,219.77981162981163,289,667,35544.455544455544
16.683333333333334,23710,221.63816954871362,292,663,-21278.721278721277
16.7167,24126,220.2784133300174,295,662,12467.532467532466
16.750066666666665,23271,221.6034549439216,296,660,-25624.37562437562
16.783433333333335,23979,218.78577088285584,295,663,21218.781218781216
16.8168,22699,220.8422838010485,305,661,-38361.63836163836
16.850166666666667,23118,220.44489142659398,291,666,12557.442557442557
16.883533333333332,22109,219.89868379393008,284,664,-30239.76023976024
16.916900000000002,22575,216.74024363233664,279,668,13966.033966033965
16.950266666666668,21403,218.87221417558285,281,661,-35124.87512487512
16.983633333333334,21794,218.2165733688171,281,661,11718.281718281718
17.017,21207,220.23878907907766,281,661,-17592.40759240759
17.050366666666665,22244,217.90285020679732,372,723,31078.921078921077
17.083733333333335,23087,221.2386191363105,290,669,25264.735264735264
17.1171,24025,220.55837669094694,290,669,28111.88811188811
17.150466666666667,23283,220.5096851780269,370,711,-22237.762237762236
17.183833333333332,23433,217.78619895019844,370,712,4495.504495504495
17.217200000000002,22404,216.74517943224424,370,715,-30839.160839160835
17.250566666666668,21425,218.69404900816804,371,719,-29340.65934065934
17.283933333333334,22273,218.93781708795402,290,671,25414.585414585414
17.3173,21902,219.75125559309652,290,672,-11118.881118881118
17.350666666666665,22742,218.1792278603465,293,668,25174.82517482517
17.384033333333335,21435,220.4303708887334,292,667,-39170.829170829165
17.4174,21132,219.36891917471135,287,660,-9080.91908091908
17.450766666666667,20759,218.7557204104244,907,1016,-11178.821178821177
17.484133333333332,21232,216.9806895252449,914,1018,14175.824175824175
17.517500000000002,20833,219.65713051408824,281,663,-11958.041958041957
17.550866666666668,20989,219.15260374481872,906,1015,4675.324675324675
17.584233333333334,20086,217.43866374589265,906,1015,-27062.93706293706
17.6176,21114,217.30160083357015,373,727,30809.190809190808
17.650966666666665,19739,215.87724808754243,283,664,-41208.791208791205
17.684333333333335,18976,218.7543739460371,906,1015,-22867.132867132867
17.7177,19593,217.49645281478078,913,1019,18491.50849150849
17.751066666666667,18792,217.97972541507025,905,1016,-24005.994005994005
17.784433333333332,19613,217.83827053484933,909,1017,24605.394605394602
17.817800000000002,19443,218.7310085892095,373,728,-5094.905094905094
17.851166666666668,20734,216.07485289862063,304,658,38691.30869130869
17.884533333333334,20278,219.93894861426176,295,659,-13666.333666333665
17.9179,20983,220.138636038698,296,660,21128.871128871127
17.951266666666665,20949,220.26512005346316,307,660,-1018.9810189810189
17.984633333333335,21596,218.57066123356176,307,660,19390.60939060939
18.018,22520,215.01536412078153,308,660,27692.30769230769
18.051366666666667,21821,218.20521515970853,306,656,-20949.050949050947
18.084733333333332,23361,217.0722999871581,307,655,46153.84615384615
18.118100000000002,22677,218.2836794990519,897,1013,-20499.500499500497
18.151466666666668,23582,215.3358493766432,373,729,27122.877122877122
18.184833333333334,22717,218.18281463221376,373,729,-25924.07592407592
18.2182,23639,218.17733406658488,373,730,27632.36763236763
18.251566666666665,23394,216.72116782080874,891,1012,-7342.657342657342
18.284933333333335,24314,216.02603438348277,892,1012,27572.42757242757
18.3183,23632,218.3444482058226,899,1015,-20439.56043956044
18.351666666666667,24112,216.8437292634373,897,1014,14385.614385614384
18.385033333333332,24542,217.61665715915572,897,1014,12887.112887112886
18.418400000000002,26219,215.43331172050802,897,1014,50259.740259740254
18.451766666666668,25009,218.32080451037626,377,697,-36263.73626373626
18.485133333333334,24840,217.5316425120773,377,700,-5064.9350649350645
18.5185,24024,217.17095404595403,895,1013,-24455.544455544452
18.551866666666665,25404,215.4623287671233,376,707,41358.641358641355
18.585233333333335,26911,218.33826316376204,376,707,45164.83516483516
18.6186,29707,217.55697310398222,371,689,83796.20379620379
18.651966666666667,30845,217.11687469606096,372,660,34105.894105894105
18.685333333333332,30962,215.89099541373295,373,662,3506.493506493506
18.718700000000002,30224,217.46264557967177,374,659,-22117.882117882116
18.752066666666668,31424,218.13874745417516,373,662,35964.03596403596
18.785433333333334,30122,218.21738264391476,374,697,-39020.979020979015
18.8188,29220,215.47180013689254,374,699,-27032.96703296703
18.852166666666665,29919,216.89642033490424,375,698,20949.050949050947
18.885533333333335,27883,216.92604812968474,375,700,-61018.981018981016
18.9189,28895,217.2534694583838,376,704,30329.670329670327
18.952266666666667,28516,217.2662014307757,376,704,-11358.641358641358
18.985633333333332,31254,217.3686888078326,377,704,82057.94205794205
19.019000000000002,29503,216.3615225570281,377,705,-52477.52247752247
19.052366666666668,31613,217.16803213867712,377,704,63236.76323676323
19.085733333333334,32837,216.77735481316807,376,699,36683.31668331668
19.1191,29217,216.04134579183352,377,702,-108491.50849150849
19.152466666666665,31019,215.60350107998323,376,701,54005.994005994
19.185833333333335,32990,215.59196726280692,375,694,59070.929070929065
19.2192,32253,216.37500387560846,375,693,-22087.912087912086
19.252566666666667,30343,218.02867218139275,376,694,-57242.75724275724
19.285933333333332,33245,216.3404722514664,375,691,86973.02697302696
19.319300000000002,31536,218.47307838660578,375,692,-51218.781218781216
19.352666666666668,30523,219.1274776398126,374,694,-30359.640359640358
19.386033333333334,28578,218.9338302190496,373,694,-58291.70829170829
19.4194,28673,217.15983678024622,372,690,2847.152847152847
19.452766666666665,28933,218.29727301005772,372,688,7792.2077922077915
19.486133333333335,29680,216.54626010781672,372,688,22387.612387612386
19.5195,29332,216.8460725487522,372,687,-10429.570429570429
19.552866666666667,28294,215.49618293631158,373,688,-31108.891108891105
19.586233333333332,27756,215.10714800403517,373,688,-16123.876123876122
19.619600000000002,26687,217.4085135084498,374,688,-32037.962037962036
19.652966666666668,28728,216.10272208298525,374,688,61168.831168831166
19.686333333333334,27765,217.7622906537007,375,690,-28861.138861138857
19.7197,27799,216.73171696823627,376,695,1018.9810189810189
19.753066666666665,26297,217.8624557934365,376,696,-45014.98501498501
19.786433333333335,27203,214.54931441385142,377,696,27152.84715284715
19.8198,26650,217.22971857410883,377,697,-16573.426573426572
19.853166666666667,27085,215.53933911759276,377,698,13036.963036963036
19.886533333333333,25990,217.17468257021932,377,697,-32817.18281718282
19.919900000000002,26358,214.51832460732984,375,702,11028.971028971027
19.953266666666668,28244,217.35469480243592,377,696,56523.47652347652
19.986633333333334,32606,216.68610071765931,392,675,130729.27072927072
20.02,33672,217.07267165597528,395,673,31948.051948051947
20.053366666666665,35597,214.85338652133606,400,658,57692.30769230769
20.086733333333335,37242,215.716073250631,400,655,49300.6993006993
20.1201,35502,215.88879499746494,372,703,-52147.85214785214
20.153466666666667,35051,215.57481954865767,372,703,-13516.483516483515
20.186833333333333,32088,214.4805223136375,372,706,-88801.1988011988
20.220200000000002,30233,218.1455032580293,369,703,-55594.40559440559
20.253566666666668,30769,216.85043387825408,369,701,16063.936063936062
20.286933333333334,30601,217.32727688637627,368,702,-5034.965034965035
20.3203,32915,215.82740391918577,369,699,69350.64935064934
20.353666666666665,33550,215.53168405365128,368,702,19030.96903096903
20.387033333333335,32577,217.57669521441508,368,702,-29160.839160839158
20.4204,30391,216.98808857885558,369,700,-65514.48551448551
20.453766666666667,29802,217.69908059861754,369,699,-17652.34765234765
20.487133333333333,30889,215.26999902878046,372,699,32577.422577422574
20.520500000000002,33297,217.12547676967895,372,697,72167.83216783217
20.553866666666668,33462,216.72183372183372,372,696,4945.054945054944
20.587233333333334,34815,216.29711331322704,372,695,40549.45054945054
20.6206,36922,215.32777206001842,373,686,63146.853146853144
20.653966666666665,35242,216.9106463878327,374,685,-50349.65034965034
20.687333333333335,38819,216.94180684716247,374,683,107202.7972027972
20.7207,38461,218.49567093939316,402,651,-10729.27072927073
20.754066666666667,42801,215.43452255788415,418,656,130069.93006993007
20.787433333333333,45279,217.96146116301156,421,650,74265.73426573425
20.820800000000002,47858,217.40791508211794,423,646,77292.70729270729
20.854166666666668,48833,218.92546024204944,425,644,29220.77922077922
20.887533333333334,52069,217.4612917474889,436,650,96983.01698301698
20.9209,53315,218.8038450717434,438,649,37342.65734265734
20.954266666666665,55903,220.45580738064146,421,650,77562.43756243755
20.987633333333335,53688,218.40491357472806,442,648,-66383.61638361638
21.021,56323,220.19219501802107,424,652,78971.02897102897
21.054366666666667,57847,219.76059259771466,426,650,45674.32567432567
21.087733333333333,57492,221.34627426424547,417,632,-10639.360639360639
21.121100000000002,59886,219.72925224593394,430,648,71748.25174825174
21.154466666666668,62456,222.13042782118612,429,645,77022.97702297702
21.187833333333334,66921,221.47608374052987,431,640,133816.1838161838
21.2212,65814,222.04726957790135,433,640,-33176.82317682317
21.254566666666665,67911,221.5373356304575,434,638,62847.15284715284
21.287933333333335,70236,222.69727774930234,436,638,69680.31968031968
21.3213,68107,221.41293846447502,437,639,-63806.1938061938
21.354666666666667,68932,220.8226803226368,455,633,24725.274725274725
21.388033333333333,69366,219.54185047429576,459,635,13006.993006993005
21.421400000000002,72086,221.3712648780623,462,631,81518.48151848151
21.454766666666668,69519,218.9379737913376,463,635,-76933.06693306693
21.488133333333334,72871,220.8333767891205,464,632,100459.54045954045
21.5215,73826,219.29692791157586,465,632,28621.37862137862
21.554866666666666,77918,220.74616904951358,466,629,122637.36263736263
21.588233333333335,76696,221.8642693230416,453,631,-36623.37662337662
21.6216,75735,221.66959794018618,451,632,-28801.1988011988
21.654966666666667,79149,222.3714386789473,455,626,102317.68231768231
21.688333333333333,76731,221.32376744731596,453,628,-72467.53246753247
21.721700000000002,78617,223.25896434613378,455,626,56523.47652347652
21.755066666666668,83457,222.8334711288448,455,623,145054.94505494504
21.788433333333334,83953,223.55163007873452,457,623,14865.134865134864
21.8218,84905,222.16563217713914,461,626,28531.46853146853
21.855166666666666,82610,221.6373562522697,457,628,-68781.21878121878
21.888533333333335,82328,221.75657127587212,458,629,-8451.548451548451
21.9219,88930,223.47251771055886,467,623,197862.13786213784
21.955266666666667,95649,224.55162103106147,471,619,201368.63136863135
21.988633333333333,95794,223.8616510428628,470,622,4345.654345654345
22.022000000000002,96699,223.3179764009969,473,622,27122.877122877122
22.055366666666668,93755,220.40029865073862,470,627,-88231.76823176822
22.088733333333334,91609,220.81627351024463,471,629,-64315.68431568431
22.1221,96291,221.02071844720692,475,626,140319.6803196803
22.155466666666666,90752,221.3630443406206,471,636,-166003.996003996
22.188833333333335,86431,219.98357070958338,471,639,-129500.49950049949
22.2222,87225,222.0383147033534,473,640,23796.203796203794
22.255566666666667,84794,221.1357879095219,469,642,-72857.14285714286
22.288933333333333,82788,221.72359520703483,464,644,-60119.880119880116
22.322300000000002,81744,220.74405460951263,464,644,-31288.711288711285
22.355666666666668,84648,221.09227624988188,467,645,87032.96703296702
22.389033333333334,80509,219.80468022208697,463,643,-124045.95404595403
22.4224,78836,221.44942665787204,463,644,-50139.86013986014
22.455766666666666,80024,220.78094071778466,464,646,35604.3956043956
22.489133333333335,74967,221.9841663665346,459,646,-151558.44155844155
22.5225,71157,222.8370645193024,447,646,-114185.81418581418
22.555866666666667,74997,221.96921210181742,459,646,115084.91508491508
22.589233333333333,71231,220.71339725681236,452,645,-112867.13286713285
22.622600000000002,72284,222.08975706933762,453,645,31558.441558441555
22.655966666666668,76486,221.75281750908664,459,644,125934.06593406592
22.689333333333334,78332,222.42461573814023,462,642,55324.67532467532
22.7227,78172,221.57520595609682,457,641,-4795.204795204795
22.756066666666666,83499,222.25783542317873,468,637,159650.34965034964
22.789433333333335,77157,221.3906709695815,472,634,-190069.93006993007
22.8228,77108,223.3162188099808,472,631,-1468.5314685314684
22.856166666666667,80807,221.03231155716708,476,628,110859.14085914085
22.889533333333333,82602,222.37713372557565,476,626,53796.203796203794
22.922900000000002,85786,222.2959224115823,464,629,95424.57542457542
22.956266666666668,86876,222.75523734978592,469,627,32667.332667332663
22.989633333333334,81491,218.98555668724154,482,624,-161388.61138861137
23.023,86355,220.94784320537318,485,618,145774.22577422575
23.056366666666666,84265,218.6491663205364,485,618,-62637.36263736263
23.089733333333335,87352,219.03436670024726,483,617,92517.48251748251
23.1231,80260,215.67377273859955,470,627,-212547.45254745253
23.156466666666667,80784,215.7414834620717,471,629,15704.295704295702
23.189833333333333,78520,216.3336347427407,485,626,-67852.14785214784
23.223200000000002,76687,214.79105976241084,485,629,-54935.06493506493
23.256566666666668,75846,215.5047728291538,485,628,-25204.795204795202
23.289933333333334,76261,215.33951823343517,472,635,12437.562437562436
23.3233,74887,214.90625876320323,472,635,-41178.82117882118
23.356666666666666,67523,213.99035884069133,478,641,-220699.3006993007
23.390033333333335,87994,215.09773393640475,494,613,613516.4835164835
23.4234,76574,213.27423146237626,432,654,-342257.7422577422
23.456766666666667,82105,213.84616040436026,476,625,165764.23576423575
23.490133333333333,81810,212.83850385038505,476,622,-8841.15884115884
23.523500000000002,86036,212.3353828629876,480,617,126653.34665334664
23.556866666666668,86691,213.68355423285,486,616,19630.369630369627
23.590233333333334,80652,213.21623766304617,481,620,-180989.01098901097
23.6236,82422,213.65859843245735,481,617,53046.953046953044
23.656966666666666,68510,214.81906291052402,458,630,-416943.05694305693
23.690333333333335,77131,214.4841114467594,472,620,258371.62837162835
23.7237,68968,214.16085720914046,461,628,-244645.35464535462
23.757066666666667,66404,215.61428528401905,449,633,-76843.15684315683
23.790433333333333,69636,215.42564190935724,447,630,96863.13686313685
23.823800000000002,60509,216.48986101241138,431,648,-273536.4635364635
23.857166666666668,66970,216.67937882634016,445,628,193636.36363636362
23.890533333333334,64384,217.7490680914513,440,633,-77502.4975024975
23.9239,65644,218.8637651575163,438,635,37762.23776223776
23.957266666666666,66731,220.29493039217155,442,634,32577.422577422574
23.990633333333335,66209,219.28109471521998,441,637,-15644.355644355643
24.024,65549,220.3408137423912,444,635,-19780.219780219777
24.057366666666667,62964,219.30517438536307,437,642,-77472.52747252746
24.090733333333333,67229,219.93269273676538,451,630,127822.17782217781
24.124100000000002,64620,218.83862581244196,442,639,-78191.80819180819
24.157466666666668,64323,220.9162507967601,443,638,-8901.0989010989
24.190833333333334,66341,219.21413605462686,449,637,60479.52047952048
24.2242,65200,220.4092944785276,446,639,-34195.804195804194
24.257566666666666,70040,219.1507281553398,453,633,145054.94505494504
24.290933333333335,65700,221.06050228310502,450,644,-130069.93006993007
24.3243,69580,219.63582926128197,461,632,116283.71628371628
24.357666666666667,68971,220.08109205318178,459,632,-18251.74825174825
24.391033333333333,70603,220.42112941376428,462,635,48911.088911088904
24.424400000000002,63683,222.37840553994002,454,635,-207392.60739260737
24.457766666666668,62606,224.07452959780213,449,638,-32277.722277722274
24.491133333333334,72292,222.87134122724507,463,626,290289.71028971026
24.5245,66557,222.8042129302703,458,633,-171878.12187812186
24.557866666666666,69065,223.01759212336205,458,633,75164.83516483515
24.591233333333335,76288,223.23231700922818,471,624,216473.52647352646
24.6246,71532,223.43644802326233,458,632,-142537.46253746253
24.657966666666667,72456,223.90822016120129,462,631,27692.30769230769
24.691333333333333,76337,223.18392129635694,465,629,116313.68631368631
